User handle,Date of tweet,Tweet Data
didiazulaikha,06-04-2017,tips to be on twitter: 1) mind your own business 2) repeat no 1
JSCCounterPunch,12-04-2017,Who is dumber? Trump or Maria Bartriromo, who in her Fox Business interview w/ Trump, asked if the cruise missiles were "unmanned..."
OpineHEALTH,03-04-2017,PRESS RELEASE » Small Business Expert Advice: When to Close Down Your Business http://ift.tt/2oO7GpO  #Opines on #Healthcare
TradeFlo,03-04-2017,3 Ways to Plug Your DevOps Cloud Into Your ITSM CAB:… http://dlvr.it/NnR3k9  #Cloud_Computing #CAB #Cloud #business #intel #CRM #tradeflopic.twitter.com/pwHBde42dp
Ahmed77sabry,03-04-2017,Creative and Modern Business Card Template PSD #psd #freepsd https://psdfreebies.com/psd/creative-and-modern-business-card-template-psd/ … via @psdfreebies
_vidabella,06-04-2017,I was raised believing that if you don't have anything nice to say, mind ya business and keep ya mouth closed
Jimitents,05-04-2017,I'm in the business of being myself, I'd hate to be ya
business,06-04-2017,Deutsche Bank warns of a potentially slippery outlook for the U.S. auto industry https://bloom.bg/2nLLRqL pic.twitter.com/dRNYMBGiPY
mks_ultimate,11-04-2017,#????_?????_???????? @PMOIndia @myogiadityanath Schhools are tunring the Fastest Money Making Business
PyrexPicasso,03-04-2017,You were actually listening to the mix. Could not be me
jeezYjade,03-04-2017,don't tell nobody my business
Bryn__Phillips,12-04-2017,Uber leant on the Business Secretary, to lean on the CMA, to influence a regulatory review undertaken by TfL.
DarrenConnolly_,03-04-2017,#Wrestlemania the night where all 3 Shield members were victorious. ''Whether we are together or apart we're going to own this business'' pic.twitter.com/Pp3QvMwUkK
press_aware,03-04-2017,Trump executive orders fall short of U.S. manufacturing jobs vow – NY Daily News http://pressaware.com/?p=25350  #business pic.twitter.com/i5DdXXczVa
Heritage,11-04-2017,Turns out that the federal government is in the business of lots of things it has no business financing. http://bit.ly/2onYP0V pic.twitter.com/ZsCz0aHpv6
thereal_ri,04-04-2017,Detroit y'all gotta do better , he was just a baby minding his business ain't even fair https://twitter.com/fox2news/status/849015928268259329 …
DASpruzen,03-04-2017,The Blitz Business "This book is an engaging, fast-paced read with plenty of suspense from start to finish." http://amzn.to/29ykc6F=dp-kindle-redirect?_encoding=UTF8&btkr=1 …pic.twitter.com/qTr8U8ZRM9
KristinaDivine,03-04-2017,Need a boost ? Get noticed ! EVENTS : SHOWS: MUA: BUSINESS: ARTIST Promotions & MORE ! 5 pages… https://www.instagram.com/p/BSZN3CVlSit/ 
RVAwonk,10-04-2017,3. A little less than a year later, he was "trading business cards" at the launch party for The Intelligence Community. pic.twitter.com/2K9pjRYOTj
gabby___knox,04-04-2017,Happy to announce that I will be attending the McCombs School of Business at UT Austin next year! #UT21pic.twitter.com/kge4yGsrk3
business,05-04-2017,First Popeyes, now Panera? https://bloom.bg/2o7Dn0l  via @Bflypic.twitter.com/V1DAzMPsEF
vfmnr,04-04-2017,It takes time to actually put up your own business, that's why it took Kath 3 years noh. You need research and planning.
kamustamary,10-04-2017,Fake people gossip about everyone else, real people mind their own business
kaynemcgladrey,11-04-2017,#Cybersecurity concerns rise as business become more aware of threats http://buff.ly/2ow3kEo  @Consultancy_ukpic.twitter.com/lDP4eJL4Af
NelcoSolutions,03-04-2017,The Top 5 Myths of Mobile Apps -- And Why Believing Them Will Hurt Your Business | @Entrepreneurhttp://bit.ly/2nZk3CP 
springevansce,04-04-2017,To buddys: no one is mad we love you and gfriend To every other fandom commenting here: stfu and mind your own business.
pluviophile7128,03-04-2017,terror countries? Really? Why then did the ban not include Saudi Arabia, whence 2 of the 9/11 hijackers came? BC Prez has business there.
nextlevel_fame,03-04-2017,Honors Day Convocation is this week as well as the Smith L.E.E.D event for all my business majors!! #Central_RYS17
Argon_Pro,03-04-2017,10 Key Questions to Determine Whether Your Dream Is a Business | @Entrepreneur by @StartupPro #startup #entrepreneurhttp://entm.ag/1VJkEjU 
press_aware,03-04-2017,Trump’s Bad Week Gets Worse As Hillary Clinton Shows Him What A Real President Sounds Like http://pressaware.com/?p=24488  #business pic.twitter.com/I622pGB5vC
JasonAndersson,03-04-2017,After 5+ years I have decided to leave IDC to focus on my own business and help organizations provide excellent customer service and enable…
endof_thetrail,10-04-2017,Listen in as i wax lyrical about the music business for @bbcintroducing Go to 4mins. Thx @seanmcginty @shellzenner http://www.bbc.co.uk/programmes/p04y90jn#play …pic.twitter.com/HoVMwkr7Zv
drkent,06-04-2017,The U.S. Cannot Be Run Like a #Business http://s.hbr.org/2n268fB  #politicspic.twitter.com/g2b1pBqYbh
AlyssaHickerson,11-04-2017,It's taken me some time to realize that what other people think of me is none of my business. But what I think of me, that's everything.
kbmoyo_,05-04-2017,#The11thCommandment Thou shalt mind your own business
utilitywiseplc,06-04-2017,Business water bills giving you that sinking feeling? It's time to call in the U-Team http://hubs.ly/H06-Xd90  #UTWwaterpic.twitter.com/OHZWiwa94X
BeTheWOLFF,05-04-2017,Mindset is EVERYTHING... #seo #inspiration #business #startup #motivation #makeyourownlane #growth #entrepreneur #TuesdayMotivationpic.twitter.com/B7KwLx2Ag2
Paula_White,10-04-2017,God is in the recycling business– He takes what others call trash and brings forth treasure!! #Valuable
AidenWolfe,09-04-2017,I mean, really. Trump has made an art out of screwing everyone he does business with. Did the alt-right really think they'd be different?
BarbaraCorcoran,06-04-2017,The best time to start a business is when you’re young. You have no kids, no mortgage, and you’re too stupid to know any better!
hecraveskay,03-04-2017,Never post ya business , your money , or who you fw . As far as y'all know I'm lame , broke and single ..
GaetaSusan,12-04-2017,Iran chants Death to America! Largest backer of Terrorism! Their own citizens live in fear! Why are we doing ANY business with them? $$$ https://twitter.com/PeterRoskam/status/851545438528434177 …
DJSuccess_,03-04-2017,Texas entrepreneurs! Grow your business with our free training event. Register today: http://bit.ly/2nwxZmV pic.twitter.com/6iUMZ47C9z
dobbsglobal,03-04-2017,"Successful people are not gifted; they just work hard. Then succeed on purpose." via @entretrainment #business #quote #success #motivationpic.twitter.com/LcItkC6Mm2
Osi_Suave,04-04-2017,I used to be a fierce critic of protectionism. But I think Nigeria just allows foreign business owners do things Nigerians can't try abroad
mhtmagandhii,04-04-2017,The United States spends more money on the murderous business of war than all other countries combined.
Nostaalgic,10-04-2017,Another Monday another day to sip your coffee and mind ya business
GuyaneseWeezB,06-04-2017,#VerifiedRequest @verified UserID: 253364881 Reason: Public Figure/Actor/Business Partner With Mike Muhammad Moving Company
PrestigeEcon,08-04-2017,My @Bloomberg @business Q12017 forecast rankings:#1 #Ruble #Russia #RUB, #1 #Platinum, #1 #Cotton, #3 #Nickel, #3 #BZL,#4 EURRUB, #10 EURCHFpic.twitter.com/kksMWXsj0D
dharmeshsb,03-04-2017,Small Business Expert Advice: When to Close Down Your Business http://bit.ly/2o09cs0  #startup #in
100perday,05-04-2017,Earn 500% PASSIVE INCOME Monthly on your Bitcoin at the NewAge-Bank. No1 Fastest Growing Business for 2017 https://newage-bank.com/r/0433e747 pic.twitter.com/v1U9OqpNeR
TheCyberSecHub,09-04-2017,10 Steps to #CyberSecurity | Infographic @ConceptDraw #security #infosec #ITsecurity #business #riskmanagement #malware #hackers #tech #IoTpic.twitter.com/JVHPpnKud9
eVisionMedia,03-04-2017,A quick guide to trademark symbols: How to choose the right one for your business: http://ow.ly/5CpD30asrvY 
chipgoines,11-04-2017,. @United made a business decision that that doctor's humanity was worth less than $800. Make them pay for that. #boycottunited #flight3411
jojokearsley,03-04-2017,i don't see why body count is anyone's business but ur own unless u not clean or got 6 kids of course.. then we gotta problem
JessieJaneDuff,08-04-2017,I'll be on "Making Money with @cvpayne" at 6 pm on Fox Business Channel to discuss #SyriaStrikes and #SyriaGasAttack. Join us!
_LightSkin_Slim,03-04-2017,Hoes gone be hoes but that's none of my business
vaniccilondon,04-04-2017,http://ow.ly/5zks30avK5i  #FREE Download Copywriting hacks designed to give your business a boost #wow #CopyWriting #business #writing #onlinepic.twitter.com/qQ8QDl5Mcm
DaveVescio,04-04-2017,Your smile is your logo, your personality is your business card, and the way you make others feel is your trademark.
FightBoothPW,03-04-2017,25 years. Some men in this business are simply irreplaceable. #WrestleMania #ThankYouTakerpic.twitter.com/tlgnsZptAv
_Wizrdd,05-04-2017,The less people know about your business the better.
ShelOpps,03-04-2017,Don't worry Commercial Real Estate business is good @WiscInvestCRE is just fundraising for @KofC at @Bucks stop at his stand at Sec202pic.twitter.com/UDnzwir1gf
d_breezy_baby,11-04-2017,Out of 42 companies present at the UIC Startup Challenge, @WORLDOFi was the only black owned business. Gotta keep breaking down these walls
lightnessofhope,03-04-2017,#HIFF2017 cinematic favourites among movies watched 1.Poet on a business trip 2.Embrace of the Serpent 3.Cold of Kalandar
Humble_hbic,05-04-2017,we arguing? OUR BUSINESS. we having sex? OUR BUSINESS. we off rn? OUR BUSINESS. we into it rn? OUR BUSINESS. keep ya love life private
PaulKaheru,03-04-2017,Great! Still waiting for that serious business proposal
MisterHugotero,03-04-2017,My life, my decisions, my mistakes, not your business.
immigrant4trump,04-04-2017,President Trump is going to Make America Great Again regardless of the color of your skin, no more business as usual GO TRUMP #MAGA #Trumppic.twitter.com/ttq1DiI45Y
donte5O2,07-04-2017,so is Syria our business or not? cuz i could have sworn yall said them refugees weren't
business,08-04-2017,America's small business owners are hopeful, but they aren't hiring https://bloom.bg/2nq6zRd pic.twitter.com/YG9f1zRdkl
K_Brown32,06-04-2017,Shawnee people are telling everyone to mind their business but if it was a different school the douchebags who go there would be all over it
viv580,03-04-2017,giv our old smart strong harman back.let him b independent start his own business @sharmarashmi20 @rajcheerfull #Shakti #OnlyHaYaLoveJourney
lovemarandaa,10-04-2017,life is so much better when you just mind your own business lol
bengaliz,03-04-2017,Do the right thing. That's the mantra we need in business and, politics and life. https://twitter.com/venturevalkyrie/status/848542265014235136 …
RachitL,10-04-2017,Seminar conducted on #CashlessEconomy at M/s Fusion Business Solutions, Udaipur @rsprasad @Omkar_Raii @GoI_MeitY @DeveshTyagii @purnmoonpic.twitter.com/CGSTbIqwfD
Freshestjobs,03-04-2017,3rd Shift Line Attendant - Plymouth, WI, , USA #jobs #Plymouth pls RT: As a family owned business with a long-term… http://dlvr.it/NnQqfp 
buttsiejr,03-04-2017,Hard to see how he'd have time to devote to government business, eh??? https://twitter.com/kady/status/848595235169075201 …
tstickstobi,11-04-2017,Naija twitter influencers collecting N10k per tweet. I think this business is now lucrative than i thought ooo @Gidi_Traffic
_hurtsa,06-04-2017,French Montana was minding his business. Prolly taking his monkey for a walk. A stranger swings on him & he can't swing back? Yall different
_ladykhadija,03-04-2017,Everytime I come across and old business card, I'm reminded how long I've been doing this work and how much of a waste these things are. pic.twitter.com/nd6y76acOI
OgbeniDipo,03-04-2017,When setting up a business, consider: What value are you adding? Who will pay for it? How much will they pay for it? #mondaymotivation
Canada_Startups,05-04-2017,Starting A Small Business In Canada https://www.canadastartups.org/starting-a-small-business-in-canada/ …
dash_bandy,07-04-2017,America had a pretty good run Ameriklept in business now President putin maneuvered everything in to place Check crooked mcconnels taxes pic.twitter.com/7pQvcagrC7
kenzmccluree,03-04-2017,Man it just couldn't be me wanting everyone and their momma knowing allll of my business damn
jpkeisler,03-04-2017,Go Midtown BID! Congrats to the newest business improvement district in Cambodia Town Long Beach @LBEconDevpic.twitter.com/0BLw1E7tNT
QuebecStartups,12-04-2017,$22,700 In Government Funding For Vancouver Small Business https://www.canadastartups.org/22700-in-government-funding-for-vancouver-small-business/ …pic.twitter.com/CbIUuwII8C
DaliborTaticek,03-04-2017,5 Simple Tips to Boost Network Marketing Business Opportunity - http://bit.ly/1SkwF1a pic.twitter.com/gdy9kpskv8
erinyhyh,03-04-2017,Ad kill to be downin vodkas lit no ones business
tomgunner14,11-04-2017,Stan Kroenke has no interest in making our club more competitive. He just wants it to run like the profitable business. #Arsenal #KroenkeOUTpic.twitter.com/UWCnVShV0E
norbertmercado,03-04-2017,Earn money Online | Home based Business ideas | Online Jobs with Google-Video http://buff.ly/2oqqVJL pic.twitter.com/E63y4lTEpi
business,11-04-2017,There's an obvious reason why so many people keep leaving this European technology unicorn https://bloom.bg/2om5M0y pic.twitter.com/P5d0fAorpM
tease,03-04-2017,I dont care if my ex upgrade, downgrade, left grade, right grade, etc. What they do after me isnt my business. When Im past you, im past you
melimelonyc,03-04-2017,#simply #french #lunch#dinner for #romance#business#social panamenyc#call2122073737 on 2nd Ave bet 56x57st happy hour pic.twitter.com/dBSYegNROt
poudel946,03-04-2017,The old mantra of ‘be everywhere’ will quickly be replaced with ‘be where it matters to our business'. - Mike Stelzner #quote
