User handle,Date of tweet,Tweet Data
IoTRecruiting,10-04-2017,Unique New Uses of #IoT http://internetofthingsrecruiting.com/unique-new-uses-iot … #AI #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business pic.twitter.com/D6IuWWrrao
TradeHootz,10-04-2017,Google My business helps to make sure that all the relevant shoppers see your online shop http://bit.ly/2mlFeeJ  #internetmarketingpic.twitter.com/QQ5b4wj91Q
XavierDLeau,10-04-2017,people have a weird obsession with how others make their money. i thought we were to drink water and mind our business, no?
HerbertOchtman,10-04-2017,7 Ways Data #Analytics Can Boost Your Business Growth. http://okt.to/wIRaQd  #BigDatapic.twitter.com/UPaKwnKbB7
SunnyKobeCook,10-04-2017,In any other industry, the Attorney General would be investigating for deceptive business practices.
HugotWords,10-04-2017,The less people you have in your business, the less drama you will have in your life.
NoirMJ,10-04-2017,If a business cannot afford to pay its workers a genuine living wage then it's not a business, it's a racket....
southey,10-04-2017,"Dad why are you wrapping your hands in burlap and dipping them in tar and rolling them in broken bottles?" "Business trip, flying standy."
zayneneumann9,10-04-2017,Why do people care so much about letting everyone know what they do? Mind ya own damn business, makes life a lot easier
RuPaul,10-04-2017,What other people think of me is none of my GD business. pic.twitter.com/Fy58YyrODf
dianamporter,10-04-2017,America, where assault and police brutality are now business as usual #flight3411 #unitedAIRLINES
Kail_SOVL,10-04-2017,I think it's so dope how some people can effortlessly mind their own business
ipfconline1,10-04-2017,Why Your #Business Needs #SocialMedia v/ @thelifetech_com #DigitalMarketing #SMM #Mpgvip #defstar5 #SocialMediaMarketing #GrowthHacking #SEOpic.twitter.com/7XnvYN0131
UpAccelerate,10-04-2017,With #UpAccelerate program, you can market your idea in Sexual Reproductive Health into a social business to support your idea pic.twitter.com/4WwqgviCiv
hey_alyx,10-04-2017,The nicest thing about getting older is how easily I outvolve myself from things that are literally none of my business.
kevincharlesdc,10-04-2017,Why can't just people mind their own business
OakParkHS,10-04-2017,Seniors, you graduate a month from today! Make sure you're taking care of business and let's finish strong!
Nostaalgic,10-04-2017,Another Monday another day to sip your coffee and mind ya business
whataboutquay,10-04-2017,Hoes be telling they business to any and everybody.
Tommy_4WD,10-04-2017,2017 drivers of #business #disruption #growthhacking #innovation #makeyourownlane #defstar5 #iot #AI #iiot viapic.twitter.com/dKjxZOmf73
business,10-04-2017,In less than a month, this currency has gone from being the best in the world to the worst https://bloom.bg/2oXUcsF pic.twitter.com/GECjs7Cn15
rhysam,10-04-2017,There's something a bit too WWE about this whole Syria business. #Trumprussia
business,10-04-2017,Wells Fargo leaders shrugged off scandal, then hid it, board says https://bloom.bg/2oY1iNz pic.twitter.com/Q6FVanztFD
nickreeves9876,10-04-2017,A reminder to Leavers, their beloved Nigel said that a 48/52 #Remain victory would be "unfinished business" #Brexit #StopBrexit #YesEUpic.twitter.com/P71JMkOntT
Paula_White,10-04-2017,God is in the recycling business– He takes what others call trash and brings forth treasure!! #Valuable
business,10-04-2017,How to beat currency markets? Just get on Twitter, academics say https://bloom.bg/2oi3uBo pic.twitter.com/FZReroh5KB
RealJohnSimms,10-04-2017,Work smarter, not harder - Carl Barks #enlightenment #entrepreneur #business #selfhelp #selfimprovement #success #mlm #loa #stlouis #stl
melico24,10-04-2017,What can men do to improve their dietary lifestyle to help them mind their own business?
S1lv1us,10-04-2017,United -"Hey look, our shitty business practices backfired" Police -"I got you fam, haven't hit the quota on unnecessary violence for today"
STPINoida,10-04-2017,#GoCashlessGoDigital awareness Program organized at M/s Fusion Business Solutions Pvt. Ltd., Udaipur.  @rsprasad @ppchaudharyMoS @Omkar_Raiipic.twitter.com/uwSwPYLYWK
chrispaul625,10-04-2017,Mind your business
emroddz,10-04-2017,Gonna drink mad water and mind my business today
TCBFHQ,10-04-2017,In London UK Finance District raising capital for our FHQ eCommerce business initiative #global #ecdev @FHQTCpic.twitter.com/7QwnsBeFEG
Blavity,10-04-2017,Digital platform offers multicultural women a chance to win $25,000 in small business funding http://buff.ly/2oi3Gk7 pic.twitter.com/zj1brx01ZJ
JoshyKickz,10-04-2017,stop putting your business out there for some retweets & likes. lol
business,10-04-2017,Lovers, haters and robots - here’s who tweets back at @realDonaldTrump: https://bloom.bg/2oXTmMq pic.twitter.com/9XZeCEIRgJ
lukejbutterly,10-04-2017,Cost of a settlement application = £2,297. Actual cost to the Home Office to process this application = £252. Xenophobia is a business. pic.twitter.com/uEpgnKnsrK
RachitL,10-04-2017,Seminar conducted on #CashlessEconomy at M/s Fusion Business Solutions, Udaipur @rsprasad @Omkar_Raii @GoI_MeitY @DeveshTyagii @purnmoonpic.twitter.com/CGSTbIqwfD
DavidJo52951945,10-04-2017,The truth at last-German business admits they need the UK market & they need a trade deal http://www.thecommentator.com/article/6543/germany_buckles_business_admits_it_needs_uk_market …
MeshCampaign,10-04-2017,#JohnsonandJohnson violate Foreign Corrupt Practice Act #FCPA Bribe EU Drs & pay kickbacks to illegally get business https://www.sec.gov/news/press/2011/2011-87.htm …pic.twitter.com/sDe3vwCo0U
bIinktunes,10-04-2017,honestly why are people still pressed about other people's acc like hun mind your own business
cak900,10-04-2017,Warrior JCM800 and '70s cab still doing the business, the sound of rock! @marshallamps #liveformusicpic.twitter.com/i7YNstaupR
latifxaa,10-04-2017,never fully trust anyone with your business because one day they might use it against you
All_IreSummit,10-04-2017,Congratulations to @fenuhealth winners of the All Stars Start-up of the year award at the All-Ireland Business Summit 2017 pic.twitter.com/iNB9VsfCic
utilitywiseplc,10-04-2017,You could earn up to £400 cashback and save up to 25% on your business water with the U-Team http://hubs.ly/H070NgL0  #UTWwaterpic.twitter.com/kijHn23unU
makeinindia,10-04-2017,The Lion is on the move! India Inc's confidence at 6-month peak finds @FollowCII Business Confidence Index. #MakeInIndia
rowdrizzle,10-04-2017,'beta you can't have a job. our religion teaches girls to be good house wives" 'but Hazrat Khadija (R.A) was a business woman'
LegacyMagzn,10-04-2017,4 Common Financial Mistakes Every Small Business Owner Should Avoid http://legacymagazineng.com/4-common-financial-mistakes-every-small-business-owner-should-avoid-2/ …pic.twitter.com/CCY3My7ZNn
HRCI_CMO,10-04-2017,Aligning the #HR organization with business goals. What HR can learn from marketing's journey. https://www.hrci.org/community/blogs-and-announcements/hr-leads-business-blog/certification-matters/2017/03/16/it's-time-for-hr-to-learn-from-marketing's-journey …pic.twitter.com/KlU2BESOCw
TheeVintage,10-04-2017,Big Business funds Anti-Zuma movements only. Students must organise an Anti-Zuma march & use the money they give for fees #OppositionMarchpic.twitter.com/qDDsYsScwH
thatslydell,10-04-2017,if you broke you ain't got no business sleeping
__sweeneyy,10-04-2017,Not everybody asking you questions is entitled to answers.. mind your business
AladdinLondon,10-04-2017,We’re in the business of granting wishes so enter this week’s #AladdinLottery to win a pair of tickets for £25 each http://bit.ly/2nmQh6Z pic.twitter.com/Ie4xdRd1nU
TheFallenTitan,10-04-2017,Publicity stunts aren't policy yeah Trumps stupid ass fireworks display cost him much more than it gained...That's just bad business.
Pappiness,10-04-2017,Trump has spent double Obama's annual travel budget already, so he is running the country like his business. He's bankrupting us.
JohnWetzel39,10-04-2017,Make time for yourself, to think, to adjust, to relax! #peaceofmind #business #success by #marshawrightpic.twitter.com/jYLgu59yRM
VenueExpo,10-04-2017,Not long left! 2 days until we arrive in #Edinburgh Have you registered via http://bit.ly/2kt9dUF  #venueexpo #business #eventprofspic.twitter.com/xk8NAyAjQV
justobaro2fine,10-04-2017,First time I'm hearing light skinned people saying they feel discriminated... Wow! So why is the bleaching cream business still booming?
PhumlaniMMajozi,10-04-2017,For this economy to grow faster, Zuma's government needs to be pro-market. Business productivity brings prosperity, not state growth.
TallPaul90,10-04-2017,How haven't any of these black films had a big family eating around the table cracking jokes with Kanye West - Family Business playing
msladycoco,10-04-2017,Business as usual in Syria. No runways bombed. Chemicals remain. Failed mission. #morningjoe
HarbinsonMul,10-04-2017,Celebrating family businesses at the 1st ever NI Family Business Awards hosted by @davidmeadelive - details here http://familybusinessawardsni.co.uk/ pic.twitter.com/5u3GRxwASI
DenkyuuMedia,10-04-2017,What Working for Oprah Taught Me About Business (and Life) http://dlvr.it/Nrmsqb pic.twitter.com/pzfpCGs5VU
utilitywiseplc,10-04-2017,Analyse your data to find the savings hidden in your business http://hubs.ly/H070MX90  #energyefficiencypic.twitter.com/ncTfFttJmc
TAFEeducation,10-04-2017,'Turnbull's budget includes $50B tax handout to big business & banks, but he can't find $500M to properly fund TAFE" http://www.9news.com.au/national/2017/04/10/03/32/shorten-calls-on-pm-to-stop-tafe-cuts …
godkjdae,10-04-2017,Do U Other Fandoms Know What Minding Your Business Mean pic.twitter.com/mYL9psysWu
JuliannaSan_,10-04-2017,ain't nobody's business but mine and my baby
Shreya_piscean,10-04-2017,Next stop, #Chandigarh ! @NowFloats Getting all businesses in Chandigarh discoverable online. Are you coming? #SME #business #chaloonlinepic.twitter.com/j1d6Rj1Vx8
All_IreSummit,10-04-2017,Congratulations to @SenKidsCharity winners of the All Stars Charity / Non-profit of the year award at the All-Ireland Business Summit 2017 pic.twitter.com/63798clbKC
SajidKhanAfd,10-04-2017,Quetta Tajir Baradari visit to Pakistan house and meeting with Pakistan business forum members #PSP #PSPs16Demands
ThatsKisses,10-04-2017,Thanks Ms. Dina & Business Mirror for featuring Kisses @delavinkisses. Read more: http://www.businessmirror.com.ph/maymay-kisses-different-and-alike-at-the-same-time … KISSES SpotlightMagnetpic.twitter.com/autMWCYthJ
CassperNyovest,10-04-2017,Business as usual. Chasing this #TitoMbowenipic.twitter.com/P2wjPP6MeN
Korgax007,10-04-2017,#UnitedAirlines I hope that injured gentleman takes you and the police to the cleaners. I'll go out of my to not do business with you.
dexstr_tsc,10-04-2017,5 Big Predictions for Business Intelligence in 2017 http://buff.ly/2p8PA2c  #MachineLearning #BI #Innovation #BigDatapic.twitter.com/0gVLU9J1D5
sureshnakhua,10-04-2017,BOOM BOOM @Sanju_Verma_ takes on Mathai on business of Conversions pic.twitter.com/lS8g9ZfMJD
Pharoahfi,10-04-2017,Sometime keeping your mouth shut and your head out peoples business is all you need for glowing skin. People's news will darken your soul
CarolineWengel,10-04-2017,What a great Scottish Success Story: BrewDog sells 22% stake as business valued at £1bn http://imbibe.com/news-articles/beers/brewdog-sells-22-stake-as-business-valued-at-1bn/ … @tbascot @scotfooddrinkpic.twitter.com/9aVAXWlPrF
itskelleyday,10-04-2017,Just got randomly upgraded to business class yooooh I'm so happy. Thank youu Dubai here I come
business,10-04-2017,Could Elon Musk really solve Australia's energy crisis? https://bloom.bg/2piFHyI pic.twitter.com/IZKgBV7G5M
IoTRecruiting,10-04-2017,The #InternetOfThings Timeline http://internetofthingsrecruiting.com/internet-things-timeline … #AI #IOT #IoE #IIoT #BigData #BlockChain #Fintech #Technology #Business #Trendingpic.twitter.com/q6nWYlbmH5
Sam___Hurley,10-04-2017,7 Ways Your Business Can Optimize for Mobile-Savvy Consumers ( #digitalmarketing via @Signority) >>>>>>> http://buff.ly/2kEdBw4 pic.twitter.com/D8pInkFRGF
business,10-04-2017,Analysts say senior bank creditors may not be as safe as you think https://bloom.bg/2nZCV1p pic.twitter.com/DlPKk0M4rv
business,10-04-2017,The marriage gap between millennials and boomers is stark https://bloom.bg/2nZCDYn pic.twitter.com/19XfhObWiP
endof_thetrail,10-04-2017,Listen in as i wax lyrical about the music business for @bbcintroducing Go to 4mins. Thx @seanmcginty @shellzenner http://www.bbc.co.uk/programmes/p04y90jn#play …pic.twitter.com/HoVMwkr7Zv
fkr_Ng,10-04-2017,You did not wake up today to be a "MEDIOCRE" Let's do Business Call: 09099332367, 09099332368, visit: http://www.fkr.ng  for more info.pic.twitter.com/h0TnacEvvB
edfehinkleyc,10-04-2017,Can your business provide a service to #Hinkley? Register as a local provider with us and @chambersomerset today http://bit.ly/2oiowOG pic.twitter.com/ivJATHe8U4
